trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.5, 'e': 0.4527046874160087}",25,0,8.810172493491294,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
736,False,"{'a': 0.5, 'e': 0.45136668785913436}",20,0,-116.1446298790924,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
737,False,"{'a': 0.5, 'e': 0.45002767272740274}",20,0,-92.85292324705345,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
738,False,"{'a': 0.5, 'e': 0.44868764503359754}",20,13,-3.981552720139704,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.5, 'e': 0.4473466077927801}",20,3,-28.93512089057267,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
740,False,"{'a': 0.5, 'e': 0.4460045640222839}",20,0,-53.58271064699903,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
741,False,"{'a': 0.5, 'e': 0.44466151674170673}",25,16,14.541154354821892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.44331746897290475}",20,10,-21.83123047549868,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.44197242373998435}",30,0,-73.6364142414897,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",1
744,False,"{'a': 0.5, 'e': 0.44062638406929705}",25,19,9.022189001727691,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.43927935298943144}",20,12,-28.38389896083711,"{0: 4, 1: 3, 2: 0, 3: 1, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.43793133353120717}",20,10,-0.159572539064877,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.5, 'e': 0.43658232872766695}",25,15,9.794983325189719,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.5, 'e': 0.4352323416140713}",20,2,-7.1811108543010915,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.43388137522789066}",20,16,8.242602154721197,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.43252943260879895}",25,2,-70.91342737686254,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
751,False,"{'a': 0.5, 'e': 0.4311765167986662}",20,0,-7.629246581448244,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
752,False,"{'a': 0.5, 'e': 0.4298226308415525}",25,5,-20.514497955557776,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
753,False,"{'a': 0.5, 'e': 0.42846777778370077}",20,2,0.5724117340393804,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.5, 'e': 0.42711196067352997}",25,15,-62.415351606047174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
755,False,"{'a': 0.5, 'e': 0.42575518256162764}",20,16,7.118763250026559,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.4243974465007442}",25,8,12.869565114496089,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.42303875554578513}",35,21,-18.624963765634337,"{0: 9, 1: 4, 2: 1, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.42167911275380476}",20,2,-69.12097616085268,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
759,False,"{'a': 0.5, 'e': 0.42031852118399843}",20,16,8.671516376335402,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.4189569838976967}",25,10,16.473478842169754,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.41759450395835795}",30,9,-4.470642476897638,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.4162310844315617}",25,2,-69.26208143377377,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 1}",1
763,False,"{'a': 0.5, 'e': 0.4148667283850009}",25,2,16.05857768848535,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.41350143888847624}",20,9,-32.66926053257423,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.4121352190138885}",20,6,-34.19341205863617,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.41076807183523206}",20,6,-23.441056571744262,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
767,False,"{'a': 0.5, 'e': 0.40940000042858704}",20,0,-35.95194457209051,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
768,False,"{'a': 0.5, 'e': 0.4080310078721138}",20,9,-5.506273882044728,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.40666109724604504}",20,0,-35.07978383180582,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
770,False,"{'a': 0.5, 'e': 0.40529027163267917}",20,12,-6.910403055024985,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.40391853411637296}",20,1,-2.299087639459966,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.40254588778353534}",20,8,21.932058369676888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.4011723357226203}",20,0,22.24548551279072,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.39979788102411884}",25,14,-24.78062729141811,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
775,False,"{'a': 0.5, 'e': 0.3984225267805538}",25,1,7.413051559151057,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.3970462760864716}",30,18,10.216592029466629,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.39566913203843584}",20,13,10.643209930074358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.3942910977350198}",20,0,-20.483525727155296,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
779,False,"{'a': 0.5, 'e': 0.39291217627680014}",25,1,-125.83715149551851,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 1}",1
780,False,"{'a': 0.5, 'e': 0.3915323707663496}",30,20,11.832270556134704,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.3901516843082303}",25,9,-4.789152653968126,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.38877012000898564}",20,14,-2.3965428149357333,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.38738768097713494}",20,12,13.610503400111595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.38600437032316554}",35,11,-3.213613917255873,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.38462019115952595}",20,0,-0.13263163433820568,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
786,False,"{'a': 0.5, 'e': 0.38323514660061825}",30,18,-24.52328247990766,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
787,False,"{'a': 0.5, 'e': 0.38184923976279245}",25,0,-42.38720363224561,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
788,False,"{'a': 0.5, 'e': 0.3804624737643382}",20,10,-7.718282531776566,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.3790748517254788}",25,14,19.75428845157318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.37768637676836264}",30,18,10.010199794380572,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.3762970520170581}",30,0,-42.486015369994306,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
792,False,"{'a': 0.5, 'e': 0.3749068805975453}",25,13,-21.471242840329108,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
793,False,"{'a': 0.5, 'e': 0.37351586563770955}",20,15,7.707983007684097,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.37212401026733344}",30,6,1.3519618337204522,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.3707313176180912}",20,4,4.74344559298016,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.3693377908235408}",25,0,-66.83738466616506,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",1
797,False,"{'a': 0.5, 'e': 0.36794343301911697}",20,9,-47.91222990362577,"{0: 7, 1: 0, 2: 2, 3: 2, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.36654824734212393}",25,11,-7.6350999544843745,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.365152236931729}",20,8,4.523147816086315,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.36375540492895503}",20,4,-38.57250933462781,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
801,False,"{'a': 0.5, 'e': 0.3623577544766736}",30,21,-2.051396343287341,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.3609592887195973}",20,14,3.9182595652437495,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.35956001080427363}",25,18,10.131217667401437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.35815992387907736}",25,8,4.65555416751342,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.35675903109420365}",20,7,-60.217352561508314,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
806,False,"{'a': 0.5, 'e': 0.35535733560166033}",20,10,19.92295967367399,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.3539548405552618}",25,13,-26.378698297044334,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
808,False,"{'a': 0.5, 'e': 0.3525515491106213}",25,0,-91.85903157078323,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
809,False,"{'a': 0.5, 'e': 0.3511474644251443}",25,0,12.473839033943317,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.3497425896580202}",20,3,5.110192424537022,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.348336927970217}",20,9,5.863073090793546,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.34693048252447295}",20,12,-0.303644440153497,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.3455232564852894}",20,0,-43.381615812521865,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
814,False,"{'a': 0.5, 'e': 0.34411525301892454}",25,11,-49.57055247797124,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
815,False,"{'a': 0.5, 'e': 0.3427064752933856}",25,6,19.577687157954553,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.34129692647842197}",20,14,13.030709558867661,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.3398866097455176}",20,0,-26.262678304645394,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
818,False,"{'a': 0.5, 'e': 0.33847552826788463}",20,13,1.647895976291804,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.3370636852204559}",20,0,11.224027921522234,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
820,False,"{'a': 0.5, 'e': 0.3356510837798778}",30,18,-1.241726857995725,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.3342377271245026}",20,12,4.452114215150018,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.3328236184343824}",30,12,0.8764099234765477,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.3314087608912611}",25,11,22.818256866207594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.32999315767856785}",25,1,18.580535207560985,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.3285768119814088}",25,13,-0.46261978930748127,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.3271597269865614}",20,0,-9.147558100614464,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
827,False,"{'a': 0.5, 'e': 0.3257419058824663}",20,0,12.855659622476258,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
828,False,"{'a': 0.5, 'e': 0.3243233518592206}",20,8,23.09083374315111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.3229040681085699}",25,0,-45.39696494694708,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
830,False,"{'a': 0.5, 'e': 0.3214840578239021}",25,11,-16.770690353149256,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
831,False,"{'a': 0.5, 'e': 0.32006332420023986}",20,7,22.561751530591376,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.3186418704342334}",25,5,-6.340169076651085,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.3172196997241527}",25,13,24.70797801744052,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.3157968152698814}",25,6,8.284631219133802,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.314373220272909}",20,0,34.452287770476545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
836,False,"{'a': 0.5, 'e': 0.31294891793632384}",20,7,-31.609856467198362,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.31152391146480507}",25,14,-10.235722202792488,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.310098204064617}",30,10,-13.819835913595446,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
839,False,"{'a': 0.5, 'e': 0.3086717989436006}",20,13,1.1297676021262932,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.307244699311167}",25,8,-4.223615859161231,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.3058169083782893}",20,11,-3.4997446359524864,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.3043884293574968}",25,15,-1.0306465968761056,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.3029592654628667}",20,8,-33.91058222472391,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
844,False,"{'a': 0.5, 'e': 0.3015294199100173}",25,10,-1.0402497110569622,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.3000988959161001}",25,0,-19.368760255032225,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
846,False,"{'a': 0.5, 'e': 0.2986676966997937}",20,2,19.111676411416575,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.29723582548129573}",25,12,-23.243284949887034,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.295803285482316}",30,0,-54.02433093608336,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
849,False,"{'a': 0.5, 'e': 0.29437007992606856}",20,0,-15.333784421609813,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
850,False,"{'a': 0.5, 'e': 0.29293621203726544}",25,0,-20.78301830234658,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
851,False,"{'a': 0.5, 'e': 0.2915016850421088}",25,13,10.502312531487071,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.29006650216828406}",30,17,-18.25092110312573,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
853,False,"{'a': 0.5, 'e': 0.2886306666449516}",20,2,31.988249675336032,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.2871941817027409}",25,5,-1.8442828933501039,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.2857570505737428}",20,12,14.389527545113818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.28431927649150124}",20,0,-3.7256667543286697,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
857,False,"{'a': 0.5, 'e': 0.2828808626910075}",20,5,13.480244272649234,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.28144181240869204}",20,7,26.732585122114656,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.2800021288824176}",25,17,-38.56296919686387,"{0: 5, 1: 1, 2: 0, 3: 2, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.2785618153514711}",25,5,1.5202377995274532,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.2771208750565576}",25,14,19.34875998433106,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.2756793112397921}",20,13,12.773275588313002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.27423712714469284}",20,11,19.367379927061766,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.272794326016173}",25,11,0.6683387989631198,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.2713509111005347}",20,16,7.051851336073522,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.2699068856454609}",25,13,11.079812371305458,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.26846225290000847}",25,13,9.419076022908495,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.26701701611460005}",30,7,12.884739396066138,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.265571178541018}",25,15,18.361729451194027,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.26412474343239634}",25,16,7.739775672258267,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.26267771404321355}",20,0,-1.8561780610080378,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
872,False,"{'a': 0.5, 'e': 0.2612300936292848}",25,8,-2.123390999858981,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.25978188544775555}",20,0,-24.23148798188366,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
874,False,"{'a': 0.5, 'e': 0.25833309275709365}",20,15,7.051830377219162,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.2568837188170823}",20,9,-46.77916956431348,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
876,False,"{'a': 0.5, 'e': 0.2554337668888117}",20,13,5.279968810454392,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.2539832402346734}",20,0,19.054146856560187,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
878,False,"{'a': 0.5, 'e': 0.2525321421183517}",20,0,10.405330851450467,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.25108047580481696}",25,14,19.501356667385405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.2496282445603174}",25,8,26.342565385320132,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.2481754516523729}",20,2,-65.8675028719528,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
882,False,"{'a': 0.5, 'e': 0.24672210034976685}",30,16,-21.108031862484275,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.24526819392253935}",30,2,2.2989007042529632,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.24381373564197875}",25,3,18.747859447050683,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.24235872878061585}",25,18,12.087114562935637,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.24090317661221541}",35,17,16.73066937489717,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.23944708241176946}",30,20,15.429042872205638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.23799044945548886}",25,8,-20.13237680654645,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
889,False,"{'a': 0.5, 'e': 0.2365332810207974}",20,14,4.9107554668239395,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.23507558038632342}",20,10,17.5818635325978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.23361735083189297}",25,15,3.6705707640117082,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.2321585956385215}",25,15,18.463624166125538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.23069931808840777}",25,13,9.99401579115732,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.22923952146492568}",25,14,-2.937018412511037,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.22777920905261723}",20,9,-1.7461431262021567,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.22631838413718425}",20,0,-33.86012963494998,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
897,False,"{'a': 0.5, 'e': 0.22485705000548248}",25,11,-31.944385060774955,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
898,False,"{'a': 0.5, 'e': 0.22339520994551323}",25,10,3.503314697540158,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.22193286724641567}",25,2,-28.83306529436124,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
900,False,"{'a': 0.5, 'e': 0.22047002519846043}",30,10,-0.02492407935635077,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.2190066870930415}",20,4,26.84752104082869,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.2175428562226692}",25,11,6.77418865375835,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.21607853588096199}",30,15,14.337502184187864,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.21461372936264017}",20,0,15.95929268594179,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
905,False,"{'a': 0.5, 'e': 0.21314843996351784}",25,7,24.38451448936522,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.21168267098049576}",20,9,19.065778667418094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.21021642571155302}",20,11,-24.89542125707591,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
908,False,"{'a': 0.5, 'e': 0.20874970745574115}",25,16,17.706919819365964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.20728251951317553}",25,15,9.40133292199229,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.2058148651850287}",20,15,10.33228658952762,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.2043467477735218}",25,0,-26.07774302868391,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
912,False,"{'a': 0.5, 'e': 0.20287817058191862}",20,4,5.480703902323264,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.20140913691451723}",20,11,15.358346802823695,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.19993965007664297}",30,18,22.439553398962822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.19846971337464017}",20,13,1.0277320406069317,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.19699933011586598}",20,9,7.400511184048614,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.19552850360868218}",30,0,14.848725170566963,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
918,False,"{'a': 0.5, 'e': 0.19405723716244794}",30,10,-2.5823584043400993,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
